scenario,repeat,n_train,slope_comparator_train_error,volatility_comparator_train_error,ar_comparator_train_error,slope_comparator_test_error,volatility_comparator_test_error,ar_comparator_test_error,oracle_comparator,oracle_comparator_test_error,selector_comparator,selector_train_error,selector_test_error,selector_oracle_excess,common_head_train_error,common_head_test_error,common_head_generalization_gap,common_head_abs_generalization_gap,common_head_oracle_excess,common_head_train_auc,common_head_test_auc,ar_phi_alt,mixed_ar_phi,mixed_family_probability
ar,447,200,0.125,0.1,0.09,0.12025,0.10025,0.06775,ar,0.06775,ar,0.09,0.06775,0.0,0.07,0.067,-0.003,0.003,-0.00075,0.9493,0.96163825,1.1,1.1,0.3333333333333333
ar,447,500,0.116,0.106,0.078,0.12025,0.10025,0.06775,ar,0.06775,ar,0.078,0.06775,0.0,0.076,0.0665,-0.0094999999999999,0.0094999999999999,-0.00125,0.9556,0.961976,1.1,1.1,0.3333333333333333
ar,447,1000,0.123,0.11,0.081,0.12025,0.10025,0.06775,ar,0.06775,ar,0.081,0.06775,0.0,0.072,0.06625,-0.0057499999999999,0.0057499999999999,-0.0015,0.956164,0.96379,1.1,1.1,0.3333333333333333
ar,448,200,0.115,0.12,0.085,0.1165,0.102,0.06625,ar,0.06625,ar,0.085,0.06625,0.0,0.085,0.06575,-0.01925,0.01925,-0.0005,0.9364,0.96195425,1.1,1.1,0.3333333333333333
ar,448,500,0.122,0.122,0.088,0.1165,0.102,0.06625,ar,0.06625,ar,0.088,0.06625,0.0,0.088,0.0695,-0.0184999999999999,0.0184999999999999,0.00325,0.943968,0.96717525,1.1,1.1,0.3333333333333333
ar,448,1000,0.116,0.105,0.071,0.1165,0.102,0.06625,ar,0.06625,ar,0.071,0.06625,0.0,0.069,0.06625,-0.00275,0.00275,0.0,0.959416,0.967127,1.1,1.1,0.3333333333333333
ar,449,200,0.135,0.1,0.11,0.124,0.10225,0.074,ar,0.074,volatility,0.1,0.10225,0.0282499999999999,0.105,0.07625,-0.0287499999999999,0.0287499999999999,0.00225,0.9458,0.9577140000000002,1.1,1.1,0.3333333333333333
ar,449,500,0.126,0.106,0.08,0.124,0.10225,0.074,ar,0.074,ar,0.08,0.074,0.0,0.078,0.0705,-0.0075,0.0075,-0.0035,0.956448,0.9592905000000002,1.1,1.1,0.3333333333333333
ar,449,1000,0.123,0.106,0.072,0.124,0.10225,0.074,ar,0.074,ar,0.072,0.074,0.0,0.073,0.07125,-0.00175,0.00175,-0.00275,0.959344,0.95960825,1.1,1.1,0.3333333333333333
ar,450,200,0.085,0.065,0.05,0.119,0.093,0.06725,ar,0.06725,ar,0.05,0.06725,0.0,0.055,0.06575,0.01075,0.01075,-0.0015,0.986,0.9650824999999998,1.1,1.1,0.3333333333333333
ar,450,500,0.096,0.082,0.064,0.119,0.093,0.06725,ar,0.06725,ar,0.064,0.06725,0.0,0.064,0.067,0.003,0.003,-0.00025,0.971696,0.96613875,1.1,1.1,0.3333333333333333
ar,450,1000,0.106,0.086,0.064,0.119,0.093,0.06725,ar,0.06725,ar,0.064,0.06725,0.0,0.061,0.06575,0.00475,0.00475,-0.0015,0.966448,0.9650475,1.1,1.1,0.3333333333333333
ar,451,200,0.145,0.12,0.075,0.118,0.09625,0.0655,ar,0.0655,ar,0.075,0.0655,0.0,0.065,0.06425,-0.00075,0.00075,-0.00125,0.9665,0.96431775,1.1,1.1,0.3333333333333333
ar,451,500,0.138,0.118,0.076,0.118,0.09625,0.0655,ar,0.0655,ar,0.076,0.0655,0.0,0.078,0.06425,-0.0137499999999999,0.0137499999999999,-0.00125,0.964544,0.964956,1.1,1.1,0.3333333333333333
ar,451,1000,0.123,0.109,0.071,0.118,0.09625,0.0655,ar,0.0655,ar,0.071,0.0655,0.0,0.071,0.06375,-0.0072499999999999,0.0072499999999999,-0.00175,0.969712,0.96494425,1.1,1.1,0.3333333333333333
ar,452,200,0.14,0.11,0.04,0.12125,0.104,0.074,ar,0.074,ar,0.04,0.074,0.0,0.05,0.08425,0.03425,0.03425,0.01025,0.9879,0.96050575,1.1,1.1,0.3333333333333333
ar,452,500,0.142,0.116,0.064,0.12125,0.104,0.074,ar,0.074,ar,0.064,0.074,0.0,0.066,0.07675,0.0107499999999999,0.0107499999999999,0.00275,0.973616,0.960734,1.1,1.1,0.3333333333333333
ar,452,1000,0.124,0.102,0.058,0.12125,0.104,0.074,ar,0.074,ar,0.058,0.074,0.0,0.058,0.0735,0.0154999999999999,0.0154999999999999,-0.0005,0.975792,0.96094525,1.1,1.1,0.3333333333333333
ar,453,200,0.12,0.1,0.07,0.11425,0.093,0.06625,ar,0.06625,ar,0.07,0.06625,0.0,0.055,0.07575,0.0207499999999999,0.0207499999999999,0.0094999999999999,0.9634,0.96028875,1.1,1.1,0.3333333333333333
ar,453,500,0.114,0.094,0.064,0.11425,0.093,0.06625,ar,0.06625,ar,0.064,0.06625,0.0,0.054,0.0655,0.0115,0.0115,-0.00075,0.965904,0.96151375,1.1,1.1,0.3333333333333333
ar,453,1000,0.115,0.089,0.059,0.11425,0.093,0.06625,ar,0.06625,ar,0.059,0.06625,0.0,0.054,0.0645,0.0105,0.0105,-0.00175,0.966584,0.9631855,1.1,1.1,0.3333333333333333
ar,454,200,0.09,0.09,0.05,0.112,0.09925,0.06675,ar,0.06675,ar,0.05,0.06675,0.0,0.045,0.0675,0.0225,0.0225,0.00075,0.9841,0.95886275,1.1,1.1,0.3333333333333333
ar,454,500,0.116,0.09,0.058,0.112,0.09925,0.06675,ar,0.06675,ar,0.058,0.06675,0.0,0.054,0.0695,0.0155,0.0155,0.00275,0.977216,0.96290175,1.1,1.1,0.3333333333333333
ar,454,1000,0.118,0.098,0.062,0.112,0.09925,0.06675,ar,0.06675,ar,0.062,0.06675,0.0,0.059,0.066,0.007,0.007,-0.00075,0.969104,0.96174825,1.1,1.1,0.3333333333333333
ar,455,200,0.09,0.06,0.05,0.124,0.10875,0.073,ar,0.073,ar,0.05,0.073,0.0,0.05,0.0745,0.0244999999999999,0.0244999999999999,0.0015,0.9766,0.960325,1.1,1.1,0.3333333333333333
ar,455,500,0.098,0.082,0.05,0.124,0.10875,0.073,ar,0.073,ar,0.05,0.073,0.0,0.05,0.07125,0.0212499999999999,0.0212499999999999,-0.00175,0.978656,0.95919225,1.1,1.1,0.3333333333333333
ar,455,1000,0.098,0.086,0.063,0.124,0.10875,0.073,ar,0.073,ar,0.063,0.073,0.0,0.057,0.07325,0.0162499999999999,0.0162499999999999,0.00025,0.967928,0.9607862500000002,1.1,1.1,0.3333333333333333
ar,456,200,0.11,0.115,0.045,0.1285,0.10525,0.067,ar,0.067,ar,0.045,0.067,0.0,0.055,0.07525,0.0202499999999999,0.0202499999999999,0.0082499999999999,0.986,0.96160825,1.1,1.1,0.3333333333333333
ar,456,500,0.122,0.096,0.042,0.1285,0.10525,0.067,ar,0.067,ar,0.042,0.067,0.0,0.046,0.06875,0.02275,0.02275,0.00175,0.974624,0.96322425,1.1,1.1,0.3333333333333333
ar,456,1000,0.121,0.1,0.046,0.1285,0.10525,0.067,ar,0.067,ar,0.046,0.067,0.0,0.049,0.06725,0.01825,0.01825,0.00025,0.973176,0.9629135,1.1,1.1,0.3333333333333333
ar,457,200,0.15,0.11,0.075,0.121,0.10275,0.0685,ar,0.0685,ar,0.075,0.0685,0.0,0.085,0.07425,-0.01075,0.01075,0.0057499999999999,0.9496,0.94722375,1.1,1.1,0.3333333333333333
ar,457,500,0.116,0.092,0.068,0.121,0.10275,0.0685,ar,0.0685,ar,0.068,0.0685,0.0,0.064,0.06775,0.00375,0.00375,-0.00075,0.950944,0.9653085,1.1,1.1,0.3333333333333333
ar,457,1000,0.113,0.1,0.07,0.121,0.10275,0.0685,ar,0.0685,ar,0.07,0.0685,0.0,0.064,0.06825,0.00425,0.00425,-0.00025,0.955884,0.96620925,1.1,1.1,0.3333333333333333
ar,458,200,0.115,0.125,0.075,0.11925,0.1115,0.0735,ar,0.0735,ar,0.075,0.0735,0.0,0.075,0.07375,-0.00125,0.00125,0.00025,0.967,0.956322,1.1,1.1,0.3333333333333333
ar,458,500,0.124,0.122,0.08,0.11925,0.1115,0.0735,ar,0.0735,ar,0.08,0.0735,0.0,0.08,0.07175,-0.00825,0.00825,-0.00175,0.947232,0.95461,1.1,1.1,0.3333333333333333
ar,458,1000,0.125,0.117,0.075,0.11925,0.1115,0.0735,ar,0.0735,ar,0.075,0.0735,0.0,0.074,0.07225,-0.00175,0.00175,-0.00125,0.957836,0.956253,1.1,1.1,0.3333333333333333
ar,459,200,0.14,0.115,0.095,0.11725,0.1035,0.07325,ar,0.07325,ar,0.095,0.07325,0.0,0.09,0.0725,-0.0175,0.0175,-0.00075,0.9324,0.9585015,1.1,1.1,0.3333333333333333
ar,459,500,0.122,0.104,0.086,0.11725,0.1035,0.07325,ar,0.07325,ar,0.086,0.07325,0.0,0.084,0.0715,-0.0125,0.0125,-0.00175,0.952336,0.9596125,1.1,1.1,0.3333333333333333
ar,459,1000,0.127,0.101,0.082,0.11725,0.1035,0.07325,ar,0.07325,ar,0.082,0.07325,0.0,0.081,0.07225,-0.00875,0.00875,-0.001,0.95394,0.96061125,1.1,1.1,0.3333333333333333
ar,460,200,0.1,0.07,0.05,0.1165,0.10275,0.07325,ar,0.07325,ar,0.05,0.07325,0.0,0.055,0.07075,0.0157499999999999,0.0157499999999999,-0.0025,0.9741,0.96246775,1.1,1.1,0.3333333333333333
ar,460,500,0.092,0.072,0.054,0.1165,0.10275,0.07325,ar,0.07325,ar,0.054,0.07325,0.0,0.058,0.07125,0.0132499999999999,0.0132499999999999,-0.002,0.97592,0.962757,1.1,1.1,0.3333333333333333
ar,460,1000,0.101,0.083,0.055,0.1165,0.10275,0.07325,ar,0.07325,ar,0.055,0.07325,0.0,0.055,0.07,0.015,0.015,-0.0032499999999999,0.973568,0.9612905,1.1,1.1,0.3333333333333333
ar,461,200,0.115,0.1,0.075,0.122,0.106,0.0665,ar,0.0665,ar,0.075,0.0665,0.0,0.07,0.06675,-0.00325,0.00325,0.00025,0.9636,0.96260525,1.1,1.1,0.3333333333333333
ar,461,500,0.116,0.12,0.082,0.122,0.106,0.0665,ar,0.0665,ar,0.082,0.0665,0.0,0.072,0.067,-0.0049999999999999,0.0049999999999999,0.0005,0.958016,0.95976225,1.1,1.1,0.3333333333333333
ar,461,1000,0.105,0.103,0.063,0.122,0.106,0.0665,ar,0.0665,ar,0.063,0.0665,0.0,0.057,0.06675,0.00975,0.00975,0.00025,0.960192,0.95983925,1.1,1.1,0.3333333333333333
ar,462,200,0.105,0.105,0.07,0.11925,0.09925,0.06825,ar,0.06825,ar,0.07,0.06825,0.0,0.07,0.06525,-0.00475,0.00475,-0.003,0.9565,0.95865275,1.1,1.1,0.3333333333333333
ar,462,500,0.096,0.108,0.066,0.11925,0.09925,0.06825,ar,0.06825,ar,0.066,0.06825,0.0,0.06,0.0675,0.0075,0.0075,-0.00075,0.963408,0.9611345,1.1,1.1,0.3333333333333333
ar,462,1000,0.109,0.113,0.08,0.11925,0.09925,0.06825,ar,0.06825,ar,0.08,0.06825,0.0,0.075,0.06625,-0.0087499999999999,0.0087499999999999,-0.002,0.955544,0.96152125,1.1,1.1,0.3333333333333333
ar,463,200,0.125,0.15,0.105,0.12125,0.0995,0.07175,ar,0.07175,ar,0.105,0.07175,0.0,0.095,0.0705,-0.0245,0.0245,-0.00125,0.9549,0.9594815,1.1,1.1,0.3333333333333333
ar,463,500,0.13,0.132,0.088,0.12125,0.0995,0.07175,ar,0.07175,ar,0.088,0.07175,0.0,0.086,0.07275,-0.0132499999999999,0.0132499999999999,0.001,0.963904,0.9632555,1.1,1.1,0.3333333333333333
ar,463,1000,0.118,0.114,0.082,0.12125,0.0995,0.07175,ar,0.07175,ar,0.082,0.07175,0.0,0.077,0.07,-0.0069999999999999,0.0069999999999999,-0.0017499999999999,0.956712,0.96098775,1.1,1.1,0.3333333333333333
ar,464,200,0.13,0.12,0.085,0.12175,0.11,0.0735,ar,0.0735,ar,0.085,0.0735,0.0,0.08,0.07175,-0.00825,0.00825,-0.00175,0.9616,0.95873725,1.1,1.1,0.3333333333333333
ar,464,500,0.142,0.114,0.074,0.12175,0.11,0.0735,ar,0.0735,ar,0.074,0.0735,0.0,0.078,0.074,-0.004,0.004,0.0005,0.967744,0.95869775,1.1,1.1,0.3333333333333333
ar,464,1000,0.145,0.119,0.079,0.12175,0.11,0.0735,ar,0.0735,ar,0.079,0.0735,0.0,0.083,0.07325,-0.00975,0.00975,-0.00025,0.958392,0.9591885,1.1,1.1,0.3333333333333333
ar,465,200,0.135,0.115,0.09,0.11925,0.099,0.0695,ar,0.0695,ar,0.09,0.0695,0.0,0.08,0.0715,-0.0085,0.0085,0.0019999999999999,0.9531,0.965598,1.1,1.1,0.3333333333333333
ar,465,500,0.132,0.118,0.086,0.11925,0.099,0.0695,ar,0.0695,ar,0.086,0.0695,0.0,0.09,0.0685,-0.0214999999999999,0.0214999999999999,-0.001,0.954096,0.96612,1.1,1.1,0.3333333333333333
ar,465,1000,0.128,0.109,0.076,0.11925,0.099,0.0695,ar,0.0695,ar,0.076,0.0695,0.0,0.078,0.06975,-0.0082499999999999,0.0082499999999999,0.00025,0.964064,0.96612675,1.1,1.1,0.3333333333333333
ar,466,200,0.11,0.1,0.09,0.1265,0.11525,0.07275,ar,0.07275,ar,0.09,0.07275,0.0,0.08,0.07825,-0.00175,0.00175,0.0055,0.9623,0.9544655,1.1,1.1,0.3333333333333333
ar,466,500,0.114,0.1,0.074,0.1265,0.11525,0.07275,ar,0.07275,ar,0.074,0.07275,0.0,0.074,0.07375,-0.00025,0.00025,0.001,0.95832,0.960313,1.1,1.1,0.3333333333333333
ar,466,1000,0.118,0.108,0.079,0.1265,0.11525,0.07275,ar,0.07275,ar,0.079,0.07275,0.0,0.077,0.073,-0.004,0.004,0.00025,0.960424,0.9602452499999998,1.1,1.1,0.3333333333333333
ar,467,200,0.12,0.085,0.06,0.116,0.0985,0.067,ar,0.067,ar,0.06,0.067,0.0,0.06,0.06725,0.00725,0.00725,0.00025,0.9636,0.964778,1.1,1.1,0.3333333333333333
ar,467,500,0.116,0.098,0.066,0.116,0.0985,0.067,ar,0.067,ar,0.066,0.067,0.0,0.056,0.065,0.009,0.009,-0.002,0.971872,0.9624065,1.1,1.1,0.3333333333333333
ar,467,1000,0.116,0.104,0.071,0.116,0.0985,0.067,ar,0.067,ar,0.071,0.067,0.0,0.067,0.06425,-0.00275,0.00275,-0.00275,0.96676,0.96395,1.1,1.1,0.3333333333333333
ar,468,200,0.105,0.07,0.035,0.11875,0.09825,0.06425,ar,0.06425,ar,0.035,0.06425,0.0,0.025,0.06575,0.04075,0.04075,0.0015,0.9879,0.9638095,1.1,1.1,0.3333333333333333
ar,468,500,0.09,0.078,0.048,0.11875,0.09825,0.06425,ar,0.06425,ar,0.048,0.06425,0.0,0.044,0.0655,0.0215,0.0215,0.00125,0.978672,0.9571305,1.1,1.1,0.3333333333333333
ar,468,1000,0.11,0.104,0.062,0.11875,0.09825,0.06425,ar,0.06425,ar,0.062,0.06425,0.0,0.062,0.06175,-0.00025,0.00025,-0.0025,0.967572,0.96039775,1.1,1.1,0.3333333333333333
ar,469,200,0.115,0.105,0.085,0.11925,0.10525,0.07,ar,0.07,ar,0.085,0.07,0.0,0.075,0.0675,-0.0074999999999999,0.0074999999999999,-0.0025,0.9783,0.9628585,1.1,1.1,0.3333333333333333
ar,469,500,0.12,0.116,0.078,0.11925,0.10525,0.07,ar,0.07,ar,0.078,0.07,0.0,0.074,0.0665,-0.0074999999999999,0.0074999999999999,-0.0035,0.974,0.96218625,1.1,1.1,0.3333333333333333
ar,469,1000,0.117,0.112,0.076,0.11925,0.10525,0.07,ar,0.07,ar,0.076,0.07,0.0,0.074,0.067,-0.0069999999999999,0.0069999999999999,-0.003,0.972372,0.96288725,1.1,1.1,0.3333333333333333
ar,470,200,0.11,0.09,0.065,0.11575,0.09625,0.06425,ar,0.06425,ar,0.065,0.06425,0.0,0.06,0.06725,0.00725,0.00725,0.003,0.9752,0.96660375,1.1,1.1,0.3333333333333333
ar,470,500,0.12,0.102,0.076,0.11575,0.09625,0.06425,ar,0.06425,ar,0.076,0.06425,0.0,0.068,0.06425,-0.00375,0.00375,0.0,0.954848,0.9683545,1.1,1.1,0.3333333333333333
ar,470,1000,0.124,0.108,0.073,0.11575,0.09625,0.06425,ar,0.06425,ar,0.073,0.06425,0.0,0.074,0.0635,-0.0104999999999999,0.0104999999999999,-0.00075,0.9575959999999998,0.96805075,1.1,1.1,0.3333333333333333
ar,471,200,0.145,0.145,0.1,0.12325,0.1075,0.06875,ar,0.06875,ar,0.1,0.06875,0.0,0.09,0.069,-0.0209999999999999,0.0209999999999999,0.00025,0.9224,0.959352,1.1,1.1,0.3333333333333333
ar,471,500,0.116,0.102,0.072,0.12325,0.1075,0.06875,ar,0.06875,ar,0.072,0.06875,0.0,0.064,0.0695,0.0055,0.0055,0.00075,0.953648,0.95893725,1.1,1.1,0.3333333333333333
ar,471,1000,0.119,0.098,0.07,0.12325,0.1075,0.06875,ar,0.06875,ar,0.07,0.06875,0.0,0.069,0.07075,0.0017499999999999,0.0017499999999999,0.0019999999999999,0.949356,0.9617545,1.1,1.1,0.3333333333333333
ar,472,200,0.11,0.09,0.045,0.119,0.1035,0.076,ar,0.076,ar,0.045,0.076,0.0,0.055,0.077,0.022,0.022,0.001,0.966,0.96298925,1.1,1.1,0.3333333333333333
ar,472,500,0.114,0.096,0.054,0.119,0.1035,0.076,ar,0.076,ar,0.054,0.076,0.0,0.054,0.0755,0.0215,0.0215,-0.0005,0.967456,0.9592305,1.1,1.1,0.3333333333333333
ar,472,1000,0.121,0.103,0.065,0.119,0.1035,0.076,ar,0.076,ar,0.065,0.076,0.0,0.064,0.07725,0.0132499999999999,0.0132499999999999,0.00125,0.960508,0.9602405,1.1,1.1,0.3333333333333333
ar,473,200,0.155,0.145,0.1,0.12475,0.102,0.06975,ar,0.06975,ar,0.1,0.06975,0.0,0.095,0.073,-0.022,0.022,0.0032499999999999,0.9566,0.9573015,1.1,1.1,0.3333333333333333
ar,473,500,0.136,0.122,0.086,0.12475,0.102,0.06975,ar,0.06975,ar,0.086,0.06975,0.0,0.084,0.07075,-0.01325,0.01325,0.0009999999999999,0.953392,0.9589425,1.1,1.1,0.3333333333333333
ar,473,1000,0.132,0.123,0.082,0.12475,0.102,0.06975,ar,0.06975,ar,0.082,0.06975,0.0,0.084,0.07025,-0.0137499999999999,0.0137499999999999,0.0005,0.95132,0.958996,1.1,1.1,0.3333333333333333
ar,474,200,0.17,0.145,0.1,0.119,0.09925,0.06975,ar,0.06975,ar,0.1,0.06975,0.0,0.1,0.0675,-0.0325,0.0325,-0.00225,0.9308,0.96526525,1.1,1.1,0.3333333333333333
ar,474,500,0.13,0.112,0.068,0.119,0.09925,0.06975,ar,0.06975,ar,0.068,0.06975,0.0,0.064,0.0655,0.0015,0.0015,-0.00425,0.959168,0.96286575,1.1,1.1,0.3333333333333333
ar,474,1000,0.112,0.093,0.071,0.119,0.09925,0.06975,ar,0.06975,ar,0.071,0.06975,0.0,0.061,0.068,0.007,0.007,-0.00175,0.958248,0.96316325,1.1,1.1,0.3333333333333333
ar,475,200,0.13,0.105,0.065,0.11125,0.10025,0.06925,ar,0.06925,ar,0.065,0.06925,0.0,0.065,0.0665,0.0015,0.0015,-0.00275,0.9533,0.9647395,1.1,1.1,0.3333333333333333
ar,475,500,0.11,0.096,0.078,0.11125,0.10025,0.06925,ar,0.06925,ar,0.078,0.06925,0.0,0.072,0.06525,-0.0067499999999999,0.0067499999999999,-0.004,0.95784,0.96220425,1.1,1.1,0.3333333333333333
ar,475,1000,0.117,0.1,0.076,0.11125,0.10025,0.06925,ar,0.06925,ar,0.076,0.06925,0.0,0.073,0.06725,-0.0057499999999999,0.0057499999999999,-0.002,0.955388,0.9636745,1.1,1.1,0.3333333333333333
ar,476,200,0.055,0.045,0.035,0.11675,0.10325,0.07025,ar,0.07025,ar,0.035,0.07025,0.0,0.025,0.07425,0.0492499999999999,0.0492499999999999,0.0039999999999999,0.9958,0.95790375,1.1,1.1,0.3333333333333333
ar,476,500,0.088,0.078,0.068,0.11675,0.10325,0.07025,ar,0.07025,ar,0.068,0.07025,0.0,0.052,0.073,0.0209999999999999,0.0209999999999999,0.0027499999999999,0.980432,0.95996575,1.1,1.1,0.3333333333333333
ar,476,1000,0.096,0.081,0.059,0.11675,0.10325,0.07025,ar,0.07025,ar,0.059,0.07025,0.0,0.056,0.07025,0.01425,0.01425,0.0,0.97436,0.9631095,1.1,1.1,0.3333333333333333
ar,477,200,0.085,0.08,0.05,0.127,0.1035,0.06975,ar,0.06975,ar,0.05,0.06975,0.0,0.05,0.0675,0.0175,0.0175,-0.00225,0.9719,0.9620225,1.1,1.1,0.3333333333333333
ar,477,500,0.11,0.108,0.062,0.127,0.1035,0.06975,ar,0.06975,ar,0.062,0.06975,0.0,0.054,0.06875,0.01475,0.01475,-0.001,0.972704,0.9598415,1.1,1.1,0.3333333333333333
ar,477,1000,0.116,0.104,0.068,0.127,0.1035,0.06975,ar,0.06975,ar,0.068,0.06975,0.0,0.066,0.06775,0.00175,0.00175,-0.002,0.963612,0.96123225,1.1,1.1,0.3333333333333333
ar,478,200,0.145,0.125,0.075,0.1235,0.101,0.0705,ar,0.0705,ar,0.075,0.0705,0.0,0.07,0.072,0.0019999999999999,0.0019999999999999,0.0015,0.9593,0.9598275000000002,1.1,1.1,0.3333333333333333
ar,478,500,0.142,0.13,0.072,0.1235,0.101,0.0705,ar,0.0705,ar,0.072,0.0705,0.0,0.074,0.0725,-0.0015,0.0015,0.002,0.962112,0.95989525,1.1,1.1,0.3333333333333333
ar,478,1000,0.133,0.134,0.08,0.1235,0.101,0.0705,ar,0.0705,ar,0.08,0.0705,0.0,0.077,0.07025,-0.0067499999999999,0.0067499999999999,-0.0002499999999999,0.96166,0.95948575,1.1,1.1,0.3333333333333333
ar,479,200,0.095,0.095,0.065,0.1135,0.094,0.06575,ar,0.06575,ar,0.065,0.06575,0.0,0.06,0.064,0.004,0.004,-0.00175,0.9634,0.96245275,1.1,1.1,0.3333333333333333
ar,479,500,0.096,0.102,0.058,0.1135,0.094,0.06575,ar,0.06575,ar,0.058,0.06575,0.0,0.056,0.06475,0.00875,0.00875,-0.001,0.966688,0.961778,1.1,1.1,0.3333333333333333
ar,479,1000,0.103,0.098,0.06,0.1135,0.094,0.06575,ar,0.06575,ar,0.06,0.06575,0.0,0.057,0.0635,0.0064999999999999,0.0064999999999999,-0.00225,0.96702,0.9608315,1.1,1.1,0.3333333333333333
ar,480,200,0.13,0.11,0.08,0.11875,0.09875,0.067,ar,0.067,ar,0.08,0.067,0.0,0.08,0.068,-0.0119999999999999,0.0119999999999999,0.001,0.96,0.9658702499999998,1.1,1.1,0.3333333333333333
ar,480,500,0.114,0.094,0.068,0.11875,0.09875,0.067,ar,0.067,ar,0.068,0.067,0.0,0.068,0.06675,-0.00125,0.00125,-0.00025,0.95976,0.9657805,1.1,1.1,0.3333333333333333
ar,480,1000,0.127,0.112,0.076,0.11875,0.09875,0.067,ar,0.067,ar,0.076,0.067,0.0,0.072,0.06675,-0.0052499999999999,0.0052499999999999,-0.00025,0.955912,0.96489875,1.1,1.1,0.3333333333333333
ar,481,200,0.17,0.16,0.08,0.116,0.097,0.06575,ar,0.06575,ar,0.08,0.06575,0.0,0.065,0.07925,0.0142499999999999,0.0142499999999999,0.0134999999999999,0.9777,0.9617175,1.1,1.1,0.3333333333333333
ar,481,500,0.134,0.118,0.064,0.116,0.097,0.06575,ar,0.06575,ar,0.064,0.06575,0.0,0.058,0.06675,0.00875,0.00875,0.001,0.976496,0.961066,1.1,1.1,0.3333333333333333
ar,481,1000,0.118,0.105,0.06,0.116,0.097,0.06575,ar,0.06575,ar,0.06,0.06575,0.0,0.057,0.065,0.008,0.008,-0.00075,0.974856,0.9608485,1.1,1.1,0.3333333333333333
ar,482,200,0.11,0.09,0.06,0.12025,0.102,0.0725,ar,0.0725,ar,0.06,0.0725,0.0,0.065,0.07075,0.0057499999999999,0.0057499999999999,-0.00175,0.9763,0.96209675,1.1,1.1,0.3333333333333333
ar,482,500,0.126,0.102,0.066,0.12025,0.102,0.0725,ar,0.0725,ar,0.066,0.0725,0.0,0.07,0.0715,0.0014999999999999,0.0014999999999999,-0.001,0.960256,0.964851,1.1,1.1,0.3333333333333333
ar,482,1000,0.121,0.098,0.07,0.12025,0.102,0.0725,ar,0.0725,ar,0.07,0.0725,0.0,0.066,0.073,0.0069999999999999,0.0069999999999999,0.0005,0.964616,0.9644659999999998,1.1,1.1,0.3333333333333333
ar,483,200,0.085,0.075,0.055,0.11575,0.098,0.069,ar,0.069,ar,0.055,0.069,0.0,0.05,0.0675,0.0175,0.0175,-0.0015,0.9751,0.955869,1.1,1.1,0.3333333333333333
ar,483,500,0.094,0.082,0.066,0.11575,0.098,0.069,ar,0.069,ar,0.066,0.069,0.0,0.062,0.0685,0.0065,0.0065,-0.0005,0.971024,0.95954225,1.1,1.1,0.3333333333333333
ar,483,1000,0.117,0.102,0.075,0.11575,0.098,0.069,ar,0.069,ar,0.075,0.069,0.0,0.071,0.069,-0.0019999999999999,0.0019999999999999,0.0,0.968204,0.9618965,1.1,1.1,0.3333333333333333
ar,484,200,0.145,0.1,0.095,0.1255,0.112,0.07525,ar,0.07525,ar,0.095,0.07525,0.0,0.095,0.076,-0.019,0.019,0.00075,0.9643,0.9605605,1.1,1.1,0.3333333333333333
ar,484,500,0.144,0.124,0.088,0.1255,0.112,0.07525,ar,0.07525,ar,0.088,0.07525,0.0,0.08,0.07625,-0.00375,0.00375,0.001,0.954784,0.95718025,1.1,1.1,0.3333333333333333
ar,484,1000,0.133,0.11,0.082,0.1255,0.112,0.07525,ar,0.07525,ar,0.082,0.07525,0.0,0.083,0.07475,-0.00825,0.00825,-0.0005,0.957576,0.958856,1.1,1.1,0.3333333333333333
ar,485,200,0.13,0.11,0.04,0.11,0.10025,0.066,ar,0.066,ar,0.04,0.066,0.0,0.03,0.07725,0.04725,0.04725,0.0112499999999999,0.9736,0.96529075,1.1,1.1,0.3333333333333333
ar,485,500,0.128,0.114,0.062,0.11,0.10025,0.066,ar,0.066,ar,0.062,0.066,0.0,0.06,0.07025,0.01025,0.01025,0.00425,0.960592,0.96502125,1.1,1.1,0.3333333333333333
ar,485,1000,0.121,0.102,0.069,0.11,0.10025,0.066,ar,0.066,ar,0.069,0.066,0.0,0.068,0.06575,-0.00225,0.00225,-0.00025,0.960044,0.96487575,1.1,1.1,0.3333333333333333
ar,486,200,0.11,0.095,0.055,0.12175,0.10525,0.07275,ar,0.07275,ar,0.055,0.07275,0.0,0.05,0.07,0.02,0.02,-0.0027499999999999,0.9758,0.96599525,1.1,1.1,0.3333333333333333
ar,486,500,0.124,0.11,0.058,0.12175,0.10525,0.07275,ar,0.07275,ar,0.058,0.07275,0.0,0.058,0.0705,0.0124999999999999,0.0124999999999999,-0.00225,0.966704,0.966623,1.1,1.1,0.3333333333333333
ar,486,1000,0.13,0.116,0.072,0.12175,0.10525,0.07275,ar,0.07275,ar,0.072,0.07275,0.0,0.071,0.072,0.001,0.001,-0.00075,0.948988,0.966121,1.1,1.1,0.3333333333333333
ar,487,200,0.115,0.095,0.075,0.11925,0.102,0.068,ar,0.068,ar,0.075,0.068,0.0,0.075,0.068,-0.0069999999999999,0.0069999999999999,0.0,0.9537,0.96582625,1.1,1.1,0.3333333333333333
ar,487,500,0.114,0.088,0.062,0.11925,0.102,0.068,ar,0.068,ar,0.062,0.068,0.0,0.056,0.066,0.01,0.01,-0.002,0.971296,0.96403375,1.1,1.1,0.3333333333333333
